Feature ID,lfc
Mrpl45,0.19565959
Exoc6,0.195586314
Usp40,0.195578924
Kdelc2,0.195401738
1700011J10Rik,0.19537277
Tceb2,0.195310708
Khdrbs1,0.195145959
Atg4a,0.195055625
Mki67,0.194971058
Gm10222,0.194954235
Crbn,0.194849743
Fam133b,0.194753716
Ubxn2a,0.19462227
Rnf115,0.194442304
Tlr3,0.194396531
Pdia3,0.194296526
Tmem50a,0.194123973
Stat1,0.193989235
Rcn2,0.19393926
Brpf3,0.193482621
Lcorl,0.193307385
Birc2,0.192871286
Lsm11,0.192849066
Fam13b,0.192809615
Sec62,0.192800884
Pigx,0.192792338
Cd55,0.192727635
2310010J17Rik,0.192722324
Ube2g1,0.192706622
Ophn1,0.192452581
Rrm2,0.192450967
Wdr36,0.192434367
Dcaf6,0.192410968
Trpm7,0.192338456
Wnk1,0.192106886
Akna,0.19203156
Mrps28,0.191554401
Rps27l,0.191462067
Suz12,0.191432615
Ddx60,0.191215208
Ipo7,0.19119521
Ifngr1,0.190947673
Rgs18,0.190822956
1110034A24Rik,0.190528332
Itsn2,0.190488061
0610010F05Rik,0.190428
AA987161,0.190399117
Uty,0.19035954
Xpo1,0.190236837
1110028C15Rik,0.190182921
Spc25,0.190098638
Nbn,0.190072244
1700020I14Rik,0.190059769
Ly96,0.189857901
Alg10b,0.189823847
Srsf10,0.189769145
Dnajc13,0.189533504
Apip,0.189477604
Trim59,0.18931415
Ccl6,0.189242138
Brix1,0.189196605
Elk4,0.189181092
Zfp869,0.189152712
Nin,0.189011785
2010003O02Rik,0.188995748
Gm12715,0.188832554
2310028O11Rik,0.188778931
Ptpla,0.188570479
Fbxo8,0.188354128
Kdelr2,0.188276203
Mobkl2a,0.188152708
Map4k3,0.187998664
Adam10,0.187918459
Mrps30,0.187878804
Paip1,0.187867044
Snw1,0.18784139
Sgk3,0.187824055
Snrk,0.18773454
Cfdp1,0.187520618
Glmn,0.187403587
Rps19,0.18738111
Appl1,0.187110992
Nipa2,0.1870202
Mrpl21,0.187006498
Dkc1,0.186932841
Snx6,0.186860689
Gns,0.186856241
Hiatl1,0.186818039
Gm5483,0.186706892
Clip1,0.186704975
Wbp4,0.186540133
Orc3,0.186376431
Herc6,0.186288034
Atf1,0.186266666
Rnf2,0.186264338
Gca,0.186193308
Golga4,0.18616976
Nae1,0.186129076
Alg14,0.185914688
Rala,0.185914411
Fam49b,0.185904556
Azin1,0.185832194
Cenpn,0.185685749
Lox,0.185684962
3110040N11Rik,0.185639999
Hmgn1,0.185546584
Akap8l,0.185489638
Mnda,0.185397467
Bivm,0.185379699
Atg13,0.185069171
1810032O08Rik,0.184893965
Ncl,0.184802651
Cbl,0.184599427
Nudcd2,0.184516272
Abhd2,0.184364623
Ccl8,0.184287857
Lrp6,0.184214953
Ankle2,0.184156613
Chm,0.184074905
Trip4,0.183837111
Ttk,0.183716098
Ube2d1,0.183507108
2010106G01Rik,0.183486678
Ccdc86,0.183295192
Lyrm5,0.183149236
Eif1b,0.183148112
Col1a2,0.182822733
Ctu1,0.182738807
Mdm1,0.182635546
Gm13157,0.182547439
Mertk,0.182154092
Slc4a7,0.182096683
Uaca,0.181969967
Zbtb1,0.181345864
Dclre1c,0.181307468
Ccdc104,0.18115581
Dgat2,0.181118323
Gsta3,0.180968724
Eea1,0.180955742
Fut4,0.180938524
Mppe1,0.180723593
Mrps6,0.18067879
Rpl10-ps3,0.180642891
Naf1,0.180597023
Ahctf1,0.180269665
Rhoj,0.179998113
Il13ra1,0.179996567
Rps6,0.179625419
Trio,0.179617562
Zfp955a,0.179562798
Gm16201,0.179290662
Clec10a,0.179284895
Rassf2,0.179125258
Pde3b,0.179094759
Hist1h2bg,0.178807685
Antxr1,0.178797086
Nr2c2,0.178670178
Larp7,0.178479045
Rpl14,0.178294277
Pxn,0.178073342
Soat1,0.178030387
4930455C21Rik,0.177845039
0610007P08Rik,0.177720518
Foxn3,0.17753679
a,0.177483812
Rwdd4a,0.177471298
Ncrna00085,0.177369454
Patz1,0.177360073
Eif5,0.177327155
Snx21,0.177248578
Gm12138,0.177206032
Rbm42,0.17719678
Ugp2,0.17708095
Fam114a1,0.177030026
Lrrcc1,0.176944475
Pdzd8,0.176923091
Hs6st1,0.176906658
Stag2,0.176889046
2310008H09Rik,0.176748779
Hspa5,0.176641625
S100a6,0.176558204
4931440P22Rik,0.176529941
Cmtm8,0.176370656
E130012A19Rik,0.176344147
Hnmt,0.17626205
Akap8,0.176166424
Mbnl2,0.176155858
Rbm34,0.176032516
Anapc16,0.176015279
Rpl13a-ps1,0.175705883
Fam162a,0.175627062
Gsk3b,0.175615149
Polk,0.175603256
Sell,0.175588766
Lysmd4,0.175574877
Nuf2,0.175493902
Hmox1,0.175452968
Qk (17 10399335..10512245),0.175429262
Jmy,0.175321121
C030044B11Rik,0.175280611
Arpc5,0.175154108
Frs2,0.175144721
Zfp788,0.175063196
Txndc17,0.17504979
Rps26,0.174886667
Brca1,0.174882071
Ppdpf,0.17484711
Pdcd7,0.17476227
Rfesd,0.174745556
Pnpt1,0.17449655
Bckdhb,0.174449395
Arpc2,0.174446662
Dnajc19,0.174302629
Herpud2,0.174236502
Fcrlb,0.173814491
Mlf1ip,0.17373083
Fabp7,0.173679277
Rnf34,0.173655497
5730455O13Rik,0.173565371
Rapgef2,0.173506469
Tagln,0.173452901
Man1a2,0.173217549
Wrn,0.1731849
Tmsb10,0.172706851
Tnks,0.172693895
Mrpl53,0.17266868
Rnf138,0.172486519
Polr2k,0.172390644
Mgat2,0.172320961
Arf6,0.172285759
Rtf1,0.172130624
Zfyve20,0.171836327
Spata5l1,0.171574962
Mfsd11,0.171388475
Acsl3,0.171078108
Tmem161b,0.170956615
Agk,0.170896414
Dnmbp,0.170858576
Zfp71-rs1,0.170740966
Kif11,0.170735843
Ncrna00081,0.170709345
Rbm3,0.170666459
Eif3e,0.17053288
BC031181,0.170526198
Actr2,0.170501438
Cx3cl1,0.170497619
Rab3ip,0.1704927
1810030N24Rik,0.170491163
Mrpl15,0.170479695
Nudt21,0.170321656
Pkn2,0.170107194
Esf1,0.1701066
Dnajc10,0.169860984
Pbrm1,0.169846917
Lin9,0.169613204
Olfr56,0.16957576
Mettl6,0.169537168
Fam134b,0.169341685
Blvra,0.169063385
Srp14,0.169049535
Cdkn2aipnl,0.168882422
Tmem123,0.168844884
A630007B06Rik,0.168791013
Lactb2,0.168617405
Rasip1,0.168394465
Cdkn2b,0.168219757
Usmg5,0.167964467
Rabgap1,0.167865915
Ltv1,0.167853146
C130026I21Rik,0.16783285
Golph3,0.167708857
Timm17a,0.167691591
Cd40,0.167676101
Eny2,0.167613696
Rpl29,0.167536464
Cd2ap,0.16745004
Ddx58,0.167384708
Eif5a2,0.167356245
Pkig,0.167279687
Fdx1,0.167218359
Dis3,0.167165011
Tmpo,0.167057054
Oasl2,0.166886001
Cep120,0.16684806
Ep300,0.166791488
Gm13476,0.166735417
Fgfr1,0.16670508
Sfrs18,0.166501761
Irak1,0.166491574
Ift57,0.166390653
Rpp30,0.166313821
Usp25,0.166215695
Cebpg,0.166215448
Fbxl12,0.166050344
Ggps1,0.165890277
Xlr3b,0.165836307
Zscan12,0.165705127
Hs2st1,0.165658126
Tspyl3,0.165508547
Pank3,0.165433909
Alkbh8,0.165374577
Phgdh,0.165371208
B2m,0.165258456
BC029214,0.16521251
Ube2w,0.165164747
Gm2449,0.165069104
Zufsp,0.16498472
Chchd1,0.164805394
Chmp2b,0.164689705
Gbp2,0.164601254
Gm7292,0.16455641
Heatr5a,0.164547572
Sipa1,0.164524993
Bnip3l,0.164321478
St7l,0.164259145
Alpk1,0.164158254
Asb13,0.164113962
Map2k6,0.163749603
Stk3,0.163621224
Spred1,0.163566158
Htra4,0.163540613
Gm4769,0.163382771
Rrp1b,0.163251216
Prps1,0.163095761
Slc14a1,0.163084835
Eid2,0.162982415
Hspe1,0.162945131
Clcc1,0.162743747
4931406C07Rik,0.162545972
Ssr3,0.162540419
Frg1,0.162517484
Swap70,0.162485316
Twsg1,0.162481272
Tatdn1,0.16212402
Galnt11,0.16208915
Tbc1d8b,0.162088305
Ears2,0.162034949
Med31,0.162027416
Slc25a12,0.162019183
Nostrin,0.162017116
Fbxl22,0.161892183
Ube2g2,0.161789429
Shq1,0.161766202
Pex11b,0.161685464
Sept7,0.161682883
Mcts1,0.161646082
Nucb2,0.161643539
Sfpq,0.161587969
Dusp6,0.161511094
Rab18,0.161356364
Yme1l1,0.161355047
6820431F20Rik,0.161219787
C030014I23Rik,0.16117981
Vps13a,0.161134805
Rpl21-ps11,0.161083435
Cast,0.160953577
A630001G21Rik,0.160866453
Npl,0.160690339
Hexb,0.160658005
Mnat1,0.160525948
St13,0.160499906
Scand1,0.160235929
Gm4980,0.160187526
Ccny,0.159859254
Gm10146,0.159624716
Fnip1,0.159621813
Evi5,0.159574034
Xaf1,0.159460811
Serpine2,0.159443928
9430016H08Rik,0.159211015
H2afx,0.159175616
Parl,0.158921915
Stk24,0.158754649
Daam1,0.158705158
Yars,0.158598399
Wdfy1,0.15851825
Pop4,0.158167929
Utp6,0.158134513
Gm7862,0.158100797
1810063B05Rik,0.15809398
Zfp518a,0.158068439
Sesn1,0.158062256
Pde7b,0.157973869
Psph,0.157863214
Cdk13,0.157802226
Cir1,0.157789401
Usp45,0.157761692
Ddx26b,0.15755878
Sesn2,0.157546266
Parp12,0.15754462
Tet2,0.157516964
Morc2a,0.15739347
Tm2d1,0.157295926
1700003M07Rik,0.157160794
Slfn8,0.157147963
Esd,0.157143595
Mrc1,0.157031069
Tbc1d8,0.156945523
Samhd1,0.156426738
Suclg2,0.156398468
Pls3,0.156359046
Frat2,0.15635233
Samd9l,0.156340186
Gtf2ird2,0.156290646
Azi2,0.155947646
Bcap29,0.155848521
Ypel2,0.155798541
Rpl27,0.155721444
Trove2,0.155688826
Syncrip,0.155619431
Dnajc14,0.155618546
1190007I07Rik,0.155526215
Tiam1,0.155524089
2210011C24Rik,0.155473598
Memo1,0.155446576
Mysm1,0.155312528
Thumpd3,0.155266031
Rabep1,0.155223291
Gpatch1,0.155223232
Fkbp3,0.155215482
Sh3bp5,0.155167893
mt-Atp6,0.155084678
Pik3cb,0.15486438
Txnl4b,0.154802719
Man2a1,0.154702511
Cenpo,0.15465947
Zfand6,0.154420842
Vav3,0.154342779
Kif23,0.154291302
Slfn9,0.154011513
AC154473.2,0.154010263
Chchd3,0.154008804
Cdk5rap1,0.153992151
Rpusd2,0.153878054
Wdr26,0.153781897
Rps24,0.153607692
Spcs3,0.153607572
Cnih4,0.153600495
2610030H06Rik,0.153488032
Erlin1,0.153275108
Edc3,0.1532033
Arl5a,0.153200358
C920016K16Rik,0.153122801
Inf2,0.153072723
Sec61b,0.153053366
Cd47 (16 49855730..49915123),0.152918201
Pigyl,0.152862769
Gnl2,0.152708094
Slc25a38,0.152602485
Alkbh2,0.152562181
Plk4,0.152495188
Ube2j2,0.152415999
Dock11,0.152343147
Cstf3,0.152241199
Naa30,0.152216239
Epb4.1l2,0.152157043
Phax,0.151848642
Mitd1,0.15180513
Mfsd8,0.151777746
Ctcf,0.151771033
Slc29a2,0.151698207
Mut,0.151625694
Pus7,0.151512684
Def6,0.151342561
Stard10,0.151332265
Zfp429,0.151242813
Akap9,0.151191538
Mtx2,0.151185746
C1qa,0.150905726
Sos2,0.150806601
Papd4,0.150790126
Mtif2,0.150769222
Nmi,0.150658403
Hsp90b1,0.1505905
Adam9,0.15053008
Rbbp6,0.150527756
Nme7,0.150497268
Ankrd12,0.150462262
Stim2,0.150405268
Rps7,0.150293775
Naa50,0.150285257
Cdyl,0.150280828
Arl6,0.150220663
Sike1,0.150169699
Cdkn1a,0.150108187
Rps6kb1,0.150004617
Lrrc51,0.149958276
Gas5,0.149942094
Capza2,0.149905733
2510039O18Rik,0.14968455
Gspt1,0.149553612
Lmnb1,0.149525148
Slc39a14,0.149458362
Hsdl2,0.149355434
Cttnbp2nl,0.149240524
Zfp367,0.149217887
Pon2,0.149088947
6720456H20Rik,0.149073375
Pdxk,0.148772594
Tprgl,0.148698395
Phf20l1,0.148658828
Rps20,0.14858116
Dnajb9,0.148454904
Srsf1,0.148234444
Cdh11,0.148188327
Sfxn2,0.148133308
Mrpl34,0.148122993
AC123724.1,0.148100185
Rnf11,0.148054336
Taf8,0.147771746
Zadh2,0.147768074
Rc3h2,0.147649167
Stau1,0.147550258
Fundc2,0.147484094
Mllt10,0.147421405
Pi4k2b,0.147379764
Picalm,0.147343563
Bet1,0.147156797
Dtymk,0.147119631
Irf5,0.146808036
Gm11711,0.14680359
Dtwd1,0.146532477
Zmym1,0.146499697
Srsf2,0.146463996
2810474O19Rik,0.146455652
A930001N09Rik,0.146422985
1700029G01Rik,0.146363888
Cript,0.146339574
Rgs10,0.146324935
Fer,0.146310607
Kin,0.146287886
Ralbp1,0.146245038
Epb4.1,0.146142993
Manf,0.146059245
Phip,0.146034613
Clp1,0.146034489
Gabpb1,0.14600472
Akap11,0.145730458
Tpp2,0.145601758
Fmr1,0.145585791
Klhdc1,0.145473629
Zfp292,0.145409549
Zfp553,0.145331608
Smo,0.145223041
1600012H06Rik,0.145140025
Xrcc4,0.144934381
Spata6,0.144929994
Tifa,0.144905817
Rsph3a,0.14486241
Gm10762,0.144850689
Cnot4,0.144840813
Mrpl50,0.144773321
Npm3,0.144587788
Mitf,0.144552387
Stambp,0.14449777
2210408F21Rik,0.144481412
AC132391.1,0.144404519
4933430I17Rik,0.144373578
Chpt1,0.144323147
Stoml2,0.144315254
Hnrnpm,0.144295596
Aacs,0.14425118
Zfp738 (13 67768373..67788008),0.144113522
Nampt,0.144092728
Ucp2,0.143952234
Echs1,0.143880038
Kctd7,0.143826147
9430038I01Rik,0.143800039
Snx14,0.14366963
Ms4a3,0.143614799
2010007H12Rik,0.143462324
Gm568,0.143410771
Gatad1,0.143315328
AI314180,0.143137134
Zfp874a,0.143064951
Atp11b,0.142942606
Ebna1bp2,0.142824512
Pcnp,0.142811108
C1galt1,0.142608642
Hist1h2bj,0.142556803
Pdlim5,0.142546302
Arhgap5,0.142441606
Plscr4,0.142366596
Dnajb11,0.142345787
Nek9,0.142286663
Guf1,0.142146114
Rngtt,0.141984337
Gcc2,0.141909207
Cdc73 (1 145445926..145550023),0.141788007
Nphp1,0.141762398
Mcee,0.141706314
Bud31,0.14170108
4930430F08Rik,0.141583742
1110058L19Rik,0.141399037
E130120F12Rik,0.14138342
Gp9,0.141230505
Mdm4,0.141155256
Ptp4a2,0.141041545
Esco1,0.141036574
Abi1,0.140837355
Nupl1,0.140764771
AC154631.1,0.140729251
Rbbp9,0.140529149
Slc30a7,0.140501742
Ndufa4,0.140337998
Adcy9,0.140336276
Elmod2,0.140268055
Zfp748,0.139828474
Pelo,0.139819162
Commd3,0.139757791
Gtf2e2,0.139599396
Sdccag1,0.139267036
Hnrnpc,0.139249929
Dhx29,0.139158546
Tsnax,0.139138537
Otud4,0.139137479
Gsto1,0.139012302
Gm8995,0.138902177
Etnk1,0.138857479
Orc4,0.138798248
Specc1l,0.138661794
Zfyve16,0.138337827
Hnrnpu,0.138121465
Ubl5,0.138088311
Mbip,0.138069735
Rrp15,0.137947211
Atp13a3,0.137919403
Aff4,0.137690002
Nudt16l1,0.137517826
Vamp4,0.13749918
2700094K13Rik,0.13741575
Lemd3,0.137408899
Lyn,0.137365513
Rpf2,0.137325836
C030006K11Rik,0.137283924
Rap1a,0.137273798
P2ry2,0.137230338
Sltm,0.137018064
Med18,0.137005719
Ak2,0.136972773
5031425E22Rik,0.136896729
Sec24d,0.136830617
Fam172a,0.136663063
Nrgn,0.136420808
Rpl35,0.136317213
Gm10226,0.136313908
Mllt11,0.136216777
Tigd5,0.136206001
Ppapdc3,0.136192881
Ncoa7,0.136174784
C78339,0.136173973
Fundc1,0.136128203
Srsf5,0.136124937
Rps2,0.136115151
Nedd9,0.135631061
Slc35f5,0.13561345
Mtpap,0.135563125
Tubgcp5,0.135517009
Dap3,0.135223077
Rnaset2b,0.135010935
Ell2,0.134977733
Pgap1 (1 54537549..54614526),0.134905777
Cdkn2c,0.134862603
BC003331,0.134860077
Pold3,0.134753412
Vps35,0.134692594
Snx13,0.134579298
l7Rn6,0.134555073
Mrpl1,0.134499834
Rpl39,0.134415861
Gm14446,0.134364319
Acadm,0.134028536
Med9,0.133979916
Ndufaf4,0.133966116
Zfp455,0.133899873
Bbx,0.133772711
Creb3l2,0.133739034
Cyp1b1,0.133732247
Ppat,0.133548462
Matr3,0.133505889
Rbm22,0.133491187
Atf6b,0.133473161
Zfp91,0.133468317
Nol8,0.133239334
Gmps,0.133184767
Tubgcp4,0.133108067
Pdpr,0.133102653
2610036A22Rik (4 145539878..145587078),0.132926613
Dcun1d5,0.132909616
Cox18,0.132903126
Trim39,0.132855726
Als2cr4,0.132830049
Tank,0.132803226
Rad23b,0.13278263
D030074E01Rik,0.132756246
Arfgap3,0.132573597
Rhoa,0.132301618
Mki67ip,0.132284412
Slc31a2,0.132112204
Cep135,0.132034028
Gltscr2,0.131957425
Fndc3a,0.131890481
Tmem85,0.131881569
Tmem144,0.131873804
Ctsk,0.131870144
Dnttip2,0.131801451
Diap2,0.131766035
Dnajc1,0.13175068
Tsr2,0.131726943
Banf1,0.131671119
Ptges3,0.131484856
BC016495,0.131472792
Tstd2,0.131403369
Rpl22,0.131360597
Pkd2,0.131357392
Cmtm4,0.131302568
Dyrk1a,0.131235611
Ngdn,0.131200386
Dus1l,0.131154901
Ube2b,0.131147936
Fyn,0.131112761
Atp5j,0.13104525
Snapc1,0.130825796
Kat2b,0.130705434
Tmcc1,0.130625539
Dap,0.130454037
Rbm28,0.130453131
Lyrm4,0.130413252
Mrps10,0.130383793
Hist1h2ae,0.130370252
Csnk1a1,0.130292301
Fgd6,0.130233653
Fam122b,0.130182033
Taf2,0.130151318
Ifi203,0.130051768
Magoh,0.130009245
Mark3,0.129954872
Dock4,0.129936037
Dnm1l,0.129777463
Cwf19l2,0.129754141
Pag1,0.12975136
Dhx36,0.129728337
Nol10,0.129667704
Pcm1,0.129577718
Cenpv,0.129538933
Bmpr2,0.129437001
Mff,0.129379885
Gm4070,0.129359678
Gpr19,0.129262511
5730469M10Rik,0.12900715
Ero1l,0.128905313
Gtpbp10,0.128801461
1110065P20Rik,0.128586391
Cox4nb,0.128440591
Grsf1,0.128432938
Pabpc1,0.1283011
Nsun3,0.12783213
Eif5b,0.127831433
Nudt19,0.127827449
Gbe1,0.127694177
Mgst2,0.127679804
Npm1,0.127550757
Cdk8,0.12751943
Snx12,0.12730236
Tpr,0.127229088
Ccdc66,0.127203193
Socs4,0.127093204
Lman2,0.127063806
Eif3j,0.127008533
Gm16340,0.126939194
Fmnl2,0.126694993
Loh12cr1,0.12660541
Ccdc6,0.126584108
Mettl5,0.126574127
Smarca5,0.126275008
Jak1,0.126210478
Rpap2,0.126167486
Trip11,0.126140311
Tax1bp1,0.126004588
Tmem179b,0.125954855
I830012O16Rik,0.125876356
Arid4a,0.125849883
Pfdn4,0.12582755
0610009D07Rik,0.125729315
Isg15,0.125637293
Rp2h,0.125542717
BC056474,0.125519624
Spopl,0.125499432
S100pbp,0.12548242
Psat1,0.12544863
Hist1h1c,0.125410185
Eps15,0.125336277
Runx1,0.125332735
Acp1,0.125252701
Atad1,0.125185331
Jtb,0.125094132
Lrrc8c,0.124995116
Dock10,0.1249791
Mgat5,0.12494421
CAAA01154301.1.16186.1,0.124731793
2210411K11Rik,0.124705945
Gopc,0.124599913
Rpl13a,0.124533078
Fyb,0.124494249
AC166491.1,0.124475218
Canx,0.124465136
Ttc35,0.124438964
Sirt5,0.124364744
AL646020.1,0.124353891
Phospho2,0.124210328
Rasa2,0.124132014
4930432O21Rik,0.124097908
3110003A17Rik,0.124050936
Derl2,0.124012694
Sparc,0.124003518
Ppia,0.123934324
Ssr1,0.123851268
Rbm27,0.123828161
Ccdc112,0.123745947
Enpp4,0.12372782
Zfp280d,0.123666288
Cfb,0.12362864
Hnrnpk,0.123497555
Zfp97,0.1234808
0610009L18Rik,0.123472827
Lbh,0.123426462
Arid4b,0.123360279
Obfc2a,0.123336743
Kctd5,0.123315466
Krit1,0.123248065
Spata5,0.12323778
Gchfr,0.123236555
Hspd1,0.123235057
Nsmce2,0.123189482
Atp1b3,0.123114951
Bloc1s2,0.123102585
Map4k5,0.123095413
Ap3b1,0.123039893
Fam198b,0.123013806
Skp1a,0.122641153
Izumo4,0.122592357
Gm13470,0.122564827
Pex12,0.122520218
Ms4a14,0.122413951
Cyp4v3,0.122292525
Nudt6,0.122237994
Gtf3a,0.122218333
Stard3nl,0.122051246
Cycs,0.122038675
Zcchc10,0.122018599
Prkcb,0.12174281
Kctd18,0.121730463
Krcc1,0.121729013
Adpgk,0.121644821
Casp1,0.12163752
Atad2,0.121630266
Zyg11b,0.121610023
Frmd4b,0.121579929
Sc4mol,0.121450023
Aplp1,0.12144753
Pon3,0.12133195
Fam96a,0.121276065
Brcc3,0.121274918
Irs2,0.121234561
Lace1,0.12122619
Uqcrh,0.121217649
Utp18,0.121196382
Slc33a1,0.121110187
2310036O22Rik,0.121012547
Rfx7,0.120835619
Pgm2l1,0.120689967
Smarcad1,0.120617433
Nars,0.120582802
Gyk,0.120518744
Ftl1,0.120514334
Rev3l,0.12038196
Mobkl2b,0.120368647
Pitpnc1,0.120345493
Atp11c,0.120316608
Ppp3cb,0.120299985
Fscn1,0.120173356
Gtf2i,0.120173004
3830406C13Rik,0.120126371
Gbp5,0.119991433
Sestd1,0.119881977
1110001J03Rik,0.119798724
Kctd12b,0.119743265
Snx7,0.119734392
Top1,0.119570847
Ccdc84,0.119569296
Tars2,0.119532514
Nek7,0.119485787
Dnajc3,0.119433542
Pole4,0.11938421
Nupl2,0.119354556
Fkbp2,0.119310793
Whamm,0.119301805
Wasl,0.119192337
Ankzf1,0.119187302
Rsf1,0.119123767
Ddx46,0.118978676
Larp4b,0.118964668
Fbxo4,0.118963455
Mbtd1,0.118958668
Kdm4c,0.118945069
Tusc3,0.118927855
Hspa4l,0.118837683
Myo9a,0.118778898
Hps5,0.118638965
AC167669.3,0.118591444
Clk1,0.118562753
Lman1,0.118543623
Tdrkh,0.118506204
Plcl2,0.118480378
Ube2t,0.118454649
Rap1gap2,0.118452909
Tsn,0.118431703
Top1mt,0.11841445
Gapvd1,0.118370046
Zfp318,0.118354565
Fkbpl,0.118331673
Rab12,0.118328196
Fcnb,0.118324655
Bdp1,0.118253844
Tmem41b,0.118182139
Gm12905,0.118155337
Nrxn2,0.11814266
Wipi1,0.118082634
Hdac4 (1 93829333..94044970),0.118021612
Btf3l4,0.117921907
Cwc22,0.117917671
Reps2,0.117868337
Mfsd7a,0.117822968
1700025G04Rik,0.117817796
Diap3,0.117774502
Eif2s2,0.117743306
Fam118a,0.117709187
Stam,0.117703038
1700021F05Rik,0.117662328
Fam35a,0.117656737
Htatsf1,0.117533285
Eif2a,0.117489503
S100a13,0.117433904
Qk (17 10512809..10513094),0.117358866
BC049807,0.117270386
1810014F10Rik,0.117261736
Vcpip1,0.117229815
Tmem195,0.117110924
Pomp,0.117077847
Faim,0.11701431
Pgap1 (1 54529843..54532810),0.116984978
Ndufaf1,0.116973923
Cenpe,0.116917915
2310044G17Rik,0.116801408
Med13l,0.116635161
Acbd5,0.116471923
Snx24,0.11642335
Ppt2,0.116319816
Col5a2,0.116317323
Znrf1,0.116293368
Mrps21,0.116290662
Zfp62,0.116285647
Phactr2,0.116240107
Lsm14a,0.116178184
Scarf2,0.116109464
Ireb2,0.116101875
AU019823,0.116048328
Elac1,0.116023569
mt-Cytb,0.116002824
Gpx1,0.115903416
Tacc1,0.115866213
Ifit1,0.115833637
Tmem131,0.115718891
Plekho1,0.115609357
Cbr1,0.115576486
Ckap5,0.11555413
Atp6v1g1,0.115452237
4930506M07Rik,0.115439221
Higd2a,0.115432186
Pde6d,0.115392036
4930455F23Rik,0.115382987
Slc35b1,0.115268876
Mobkl1a,0.115112368
Gng12,0.115079968
Bcl2a1a,0.115066642
Cnot6,0.115063927
4632411B12Rik,0.115051375
Srrm1,0.114969452
Dbr1,0.114937597
Esyt2,0.114915282
Cald1,0.114900356
Shc4,0.114877181
Cdadc1,0.114868287
Ptrf,0.114855193
Il18,0.114800803
Dcp1b,0.11467392
Capn7,0.11464692
Pigp,0.114615857
5033414D02Rik,0.114528828
Rrp36,0.114458998
Rg9mtd3,0.114453946
Hspb6,0.114453613
Zfp369,0.114436223
Smndc1,0.114396943
Rheb,0.114358497
Daam2,0.114355601
Gtf2h2,0.114323021
Prelid2,0.114280221
Mrps31,0.114192464
Cnot6l,0.11413946
Ugt1a2,0.114104985
Tcerg1,0.11407188
Mctp1,0.114055648
D19Ertd386e,0.114026949
Kif20b,0.114026651
AC120405.1,0.113987965
8030462N17Rik,0.113986563
1810043G02Rik,0.113841659
Akr1c18,0.113775461
Ift88,0.11366265
Bub1b,0.11364924
D19Wsu162e,0.113648842
Ccdc52,0.113555531
Iqgap2,0.11354916
Cpne8,0.113518163
Gm71,0.113479421
Mtr,0.113452246
Secisbp2,0.113450056
Taf11,0.113255756
Uvrag,0.113249963
Phf3,0.113247983
Ninl,0.113232718
Pgm1,0.11317032
Atf7 (15 102364007..102455881),0.113106619
5730494N06Rik,0.113058998
Papd5,0.112979426
Ercc1,0.112918829
Cab39l,0.112709827
Preb,0.112686959
Ttc9c,0.112661171
1110038F14Rik,0.112613239
Cox17,0.112600854
Tmem107,0.112528296
Setdb1,0.112507902
Ubxn4,0.112457788
Tmem167,0.112404409
Cpox,0.112193823
Ctr9,0.112148055
Ino80,0.11211096
Stx3,0.112051847
Apaf1,0.111983806
Dsel,0.111932233
Hgf,0.111867278
Ankib1,0.111844485
Pola1,0.111579862
Ccdc75,0.111483731
2610029G23Rik,0.111451606
Zfp511,0.111448825
Sepp1,0.111446316
Rfx5,0.111439101
Tmem59,0.111424089
Hmmr,0.111397769
Hfe,0.111380636
4930486L24Rik,0.111327087
1810035L17Rik,0.111059346
Sh3glb1,0.110958167
5730455P16Rik,0.110946513
Loxl1,0.11093952
Zbtb33,0.11090375
Cdk7,0.110877892
Ralgapa1,0.110845567
6030458C11Rik,0.110728607
Mfsd1,0.110682336
Tbc1d23,0.110446439
A930005H10Rik,0.110294116
Upf3a,0.110268828
Tmem202,0.110215493
Ralgps2,0.110085293
Poli,0.110081178
Rps21,0.110081007
Tapt1,0.110039036
BC030336,0.110029156
Gm15832,0.109980197
Rsu1,0.109836081
Gm10063,0.109835782
Leng1,0.109794104
Lin7c,0.109790944
0610009B22Rik,0.109705883
Grb2,0.109650863
Hsbp1,0.109647358
Hnrnpr,0.109602
Ubxn2b,0.109572474
Fpgt,0.109532059
Luc7l3,0.109505596
Ctla2a,0.109461692
Josd1,0.109394267
Cradd,0.10929954
Chmp4b,0.109232226
5730437N04Rik,0.109189175
Mipep,0.109118957
Zfp764,0.10903917
Asap1,0.1090256
Cxx1a,0.109024483
Ifi47,0.109012433
Ubr1,0.108999843
Rpl27-ps3,0.108940592
8430406I07Rik,0.108918775
Gng11,0.108891956
Reep3,0.108828229
Zfp825,0.108795268
Ube2e2,0.108651989
Ikbkg,0.108640242
